date,product,product encoded,market,size,price
44341.00,"Onion, China",0,Tavan Erdene,kg,2300
44341.00,"Potato, Mongolian",0,Bars,kg,900
44341.00,"Potato, Mongolian",0,Bayanzurkh,kg,1000
44341.00,"Potato, Mongolian",0,Bumbugur,kg,900
44341.00,"Potato, Mongolian",0,Emart,kg,890
44341.00,"Potato, Mongolian",0,Kharkhorin,kg,800
44341.00,"Potato, Mongolian",0,Khuchit Shonkhor,kg,800
44341.00,"Potato, Mongolian",0,Max/M Mart,kg,1090
44341.00,"Potato, Mongolian",0,Mercury/Ikh Nayad,kg,1000
44341.00,"Potato, Mongolian",0,Nomin,kg,899
44341.00,"Potato, Mongolian",0,Orgil,kg,1000
44341.00,"Potato, Mongolian",0,Sansar,kg,1000
44341.00,"Potato, Mongolian",0,Saruul,kg,1000
44341.00,"Potato, Mongolian",0,Tavan Erdene,kg,1300
44341.00,"Round Bread, Czech Style",0,Bars,each,1600
44341.00,"Round Bread, Czech Style",0,Bayanzurkh,each,1800
44341.00,"Round Bread, Czech Style",0,Bumbugur,each,1600
44341.00,"Round Bread, Czech Style",0,Emart,each,1750
44341.00,"Round Bread, Czech Style",0,Kharkhorin,each,1600
44341.00,"Round Bread, Czech Style",0,Khuchit Shonkhor,each,1600
44341.00,"Round Bread, Czech Style",0,Max/M Mart,each,1720
44341.00,"Round Bread, Czech Style",0,Mercury/Ikh Nayad,each,
44341.00,"Round Bread, Czech Style",0,Nomin,each,1719
44341.00,"Round Bread, Czech Style",0,Orgil,each,1760
44341.00,"Round Bread, Czech Style",0,Sansar,each,1760
44341.00,"Round Bread, Czech Style",0,Saruul,each,1800
44341.00,"Round Bread, Czech Style",0,Tavan Erdene,each,1700
44341.00,Sugar,0,Bars,kg,2700
44341.00,Sugar,0,Bayanzurkh,kg,2700
44341.00,Sugar,0,Bumbugur,kg,2700
44341.00,Sugar,0,Emart,kg,
44341.00,Sugar,0,Kharkhorin,kg,2700
44341.00,Sugar,0,Khuchit Shonkhor,kg,2800
44341.00,Sugar,0,Max/M Mart,kg,3100
44341.00,Sugar,0,Mercury/Ikh Nayad,kg,
44341.00,Sugar,0,Nomin,kg,2740
44341.00,Sugar,0,Orgil,kg,
44341.00,Sugar,0,Sansar,kg,
44341.00,Sugar,0,Saruul,kg,
44341.00,Sugar,0,Tavan Erdene,kg,2700
44341.00,"Suu Brand Milk, 0.5l",0,Bars,liter,1300
44341.00,"Suu Brand Milk, 0.5l",0,Bayanzurkh,liter,1300
44341.00,"Suu Brand Milk, 0.5l",0,Bumbugur,liter,1300
44341.00,"Suu Brand Milk, 0.5l",0,Emart,liter,1350
44341.00,"Suu Brand Milk, 0.5l",0,Kharkhorin,liter,1300
44341.00,"Suu Brand Milk, 0.5l",0,Khuchit Shonkhor,liter,1300
44341.00,"Suu Brand Milk, 0.5l",0,Max/M Mart,liter,1320
44341.00,"Suu Brand Milk, 0.5l",0,Mercury/Ikh Nayad,liter,1400
44341.00,"Suu Brand Milk, 0.5l",0,Nomin,liter,1319
44341.00,"Suu Brand Milk, 0.5l",0,Orgil,liter,1320
44341.00,"Suu Brand Milk, 0.5l",0,Sansar,liter,1320
44341.00,"Suu Brand Milk, 0.5l",0,Saruul,liter,1300
44341.00,"Suu Brand Milk, 0.5l",0,Tavan Erdene,liter,1400
44341.00,"Suu Brand Milk, 1l",0,Bars,liter,2800
44341.00,"Suu Brand Milk, 1l",0,Bayanzurkh,liter,2800
44341.00,"Suu Brand Milk, 1l",0,Bumbugur,liter,2800
44341.00,"Suu Brand Milk, 1l",0,Emart,liter,2900
44341.00,"Suu Brand Milk, 1l",0,Kharkhorin,liter,2800
44341.00,"Suu Brand Milk, 1l",0,Khuchit Shonkhor,liter,2800
44341.00,"Suu Brand Milk, 1l",0,Max/M Mart,liter,2860
44341.00,"Suu Brand Milk, 1l",0,Mercury/Ikh Nayad,liter,2900
44341.00,"Suu Brand Milk, 1l",0,Nomin,liter,2859
44341.00,"Suu Brand Milk, 1l",0,Orgil,liter,2860
44341.00,"Suu Brand Milk, 1l",0,Sansar,liter,2860
44341.00,"Suu Brand Milk, 1l",0,Saruul,liter,2800
44341.00,"Suu Brand Milk, 1l",0,Tavan Erdene,liter,2900
44341.00,Vegatable Oil,0,Bars,1 liter,4200
44341.00,Vegatable Oil,0,Bayanzurkh,1 liter,4000
44341.00,Vegatable Oil,0,Bumbugur,1 liter,4000
44341.00,Vegatable Oil,0,Emart,1 liter,4900
44341.00,Vegatable Oil,0,Kharkhorin,1 liter,4000
44341.00,Vegatable Oil,0,Khuchit Shonkhor,1 liter,4200
44341.00,Vegatable Oil,0,Max/M Mart,1 liter,5420
44341.00,Vegatable Oil,0,Mercury/Ikh Nayad,1 liter,4000
44341.00,Vegatable Oil,0,Nomin,1 liter,3749
44341.00,Vegatable Oil,0,Orgil,1 liter,4700
44341.00,Vegatable Oil,0,Sansar,1 liter,4960
44341.00,Vegatable Oil,0,Saruul,1 liter,
44341.00,Vegatable Oil,0,Tavan Erdene,1 liter,4500
44341.00,White Rice,0,Bars,kg,3500
44341.00,White Rice,0,Bayanzurkh,kg,3500
44341.00,White Rice,0,Bumbugur,kg,3500
44341.00,White Rice,0,Emart,kg,
44341.00,White Rice,0,Kharkhorin,kg,3500
44341.00,White Rice,0,Khuchit Shonkhor,kg,3400
44341.00,White Rice,0,Max/M Mart,kg,4050
44341.00,White Rice,0,Mercury/Ikh Nayad,kg,3800
44341.00,White Rice,0,Nomin,kg,3920
44341.00,White Rice,0,Orgil,kg,
44341.00,White Rice,0,Sansar,kg,4010
44341.00,White Rice,0,Saruul,kg,
44341.00,White Rice,0,Tavan Erdene,kg,3500
44341.00,Yellow Rice,0,Bars,kg,2200
44341.00,Yellow Rice,0,Bayanzurkh,kg,2500
44341.00,Yellow Rice,0,Bumbugur,kg,2200
44341.00,Yellow Rice,0,Emart,kg,
44341.00,Yellow Rice,0,Kharkhorin,kg,2500
44341.00,Yellow Rice,0,Khuchit Shonkhor,kg,2200
44341.00,Yellow Rice,0,Max/M Mart,kg,
44341.00,Yellow Rice,0,Mercury/Ikh Nayad,kg,
44341.00,Yellow Rice,0,Nomin,kg,
44341.00,Yellow Rice,0,Orgil,kg,
44341.00,Yellow Rice,0,Sansar,kg,
44341.00,Yellow Rice,0,Saruul,kg,
44341.00,Yellow Rice,0,Tavan Erdene,kg,3000
44341.00,Yogurt,0,Bars,liter,2600
44341.00,Yogurt,0,Bayanzurkh,liter,2700
44341.00,Yogurt,0,Bumbugur,liter,2700
44341.00,Yogurt,0,Emart,liter,2640
44341.00,Yogurt,0,Kharkhorin,liter,2700
44341.00,Yogurt,0,Khuchit Shonkhor,liter,2800
44341.00,Yogurt,0,Max/M Mart,liter,2750
44341.00,Yogurt,0,Mercury/Ikh Nayad,liter,2900
44341.00,Yogurt,0,Nomin,liter,
44341.00,Yogurt,0,Orgil,liter,2750
44341.00,Yogurt,0,Sansar,liter,2750
44341.00,Yogurt,0,Saruul,liter,2700
44341.00,Yogurt,0,Tavan Erdene,liter,2800
44349.00,"Altan Taria Flour, First Grade",1,Bars,kg,1300
44349.00,"Altan Taria Flour, First Grade",1,Bayanzurkh,kg,1350
44349.00,"Altan Taria Flour, First Grade",1,Bumbugur,kg,1400
44349.00,"Altan Taria Flour, First Grade",1,Emart,kg,1415
44349.00,"Altan Taria Flour, First Grade",1,Kharkhorin,kg,1400
44349.00,"Altan Taria Flour, First Grade",1,Khuchit Shonkhor,kg,1400
44349.00,"Altan Taria Flour, First Grade",1,Max/M Mart,kg,1458
44349.00,"Altan Taria Flour, First Grade",1,Mercury/Ikh Nayad,kg,
44349.00,"Altan Taria Flour, First Grade",1,Nomin,kg,1439
44349.00,"Altan Taria Flour, First Grade",1,Orgil,kg,1290
44349.00,"Altan Taria Flour, First Grade",1,Sansar,kg,1298
44349.00,"Altan Taria Flour, First Grade",1,Saruul,kg,
44349.00,"Altan Taria Flour, First Grade",1,Tavan Erdene,kg,1400
44349.00,"Altan Taria Flour, High Grade",0,Bars,kg,1500
44349.00,"Altan Taria Flour, High Grade",0,Bayanzurkh,kg,1600
44349.00,"Altan Taria Flour, High Grade",0,Bumbugur,kg,1600
44349.00,"Altan Taria Flour, High Grade",0,Emart,kg,1615
44349.00,"Altan Taria Flour, High Grade",0,Kharkhorin,kg,1600
44349.00,"Altan Taria Flour, High Grade",0,Khuchit Shonkhor,kg,1600
44349.00,"Altan Taria Flour, High Grade",0,Max/M Mart,kg,1639
44349.00,"Altan Taria Flour, High Grade",0,Mercury/Ikh Nayad,kg,
44349.00,"Altan Taria Flour, High Grade",0,Nomin,kg,1541
44349.00,"Altan Taria Flour, High Grade",0,Orgil,kg,1545
44349.00,"Altan Taria Flour, High Grade",0,Sansar,kg,1590
44349.00,"Altan Taria Flour, High Grade",0,Saruul,kg,
44349.00,"Altan Taria Flour, High Grade",0,Tavan Erdene,kg,1600
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Bars,kg,1300
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Bayanzurkh,kg,1400
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Bumbugur,kg,1400
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Emart,kg,1430
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Kharkhorin,kg,1400
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Khuchit Shonkhor,kg,1400
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Max/M Mart,kg,1480
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Mercury/Ikh Nayad,kg,1420
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Nomin,kg,1439
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Orgil,kg,1320
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Sansar,kg,1440
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Saruul,kg,1600
44349.00,"Altan Taria Packaged Flour, 1st Grade",0,Tavan Erdene,kg,1400
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Bars,kg,1000
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Bayanzurkh,kg,1000
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Bumbugur,kg,1000
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Emart,kg,970
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Kharkhorin,kg,1000
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Khuchit Shonkhor,kg,1000
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Max/M Mart,kg,1000
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Mercury/Ikh Nayad,kg,
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Nomin,kg,969
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Orgil,kg,970
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Sansar,kg,970
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Saruul,kg,1100
44349.00,"Altan Taria Packaged Flour, 2nd Grade",0,Tavan Erdene,kg,1000
44349.00,"Altan Taria Packaged Flour, High Grade",0,Bars,kg,1500
44349.00,"Altan Taria Packaged Flour, High Grade",0,Bayanzurkh,kg,1600
44349.00,"Altan Taria Packaged Flour, High Grade",0,Bumbugur,kg,1600
44349.00,"Altan Taria Packaged Flour, High Grade",0,Emart,kg,1600
44349.00,"Altan Taria Packaged Flour, High Grade",0,Kharkhorin,kg,1600
44349.00,"Altan Taria Packaged Flour, High Grade",0,Khuchit Shonkhor,kg,1600
44349.00,"Altan Taria Packaged Flour, High Grade",0,Max/M Mart,kg,1660
44349.00,"Altan Taria Packaged Flour, High Grade",0,Mercury/Ikh Nayad,kg,1630
44349.00,"Altan Taria Packaged Flour, High Grade",0,Nomin,kg,1619
44349.00,"Altan Taria Packaged Flour, High Grade",0,Orgil,kg,1570
44349.00,"Altan Taria Packaged Flour, High Grade",0,Sansar,kg,1620
44349.00,"Altan Taria Packaged Flour, High Grade",0,Saruul,kg,1800
44349.00,"Altan Taria Packaged Flour, High Grade",0,Tavan Erdene,kg,1600
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Bars,kg,2200
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Bayanzurkh,kg,2200
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Bumbugur,kg,2200
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Emart,kg,2220
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Kharkhorin,kg,2200
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Khuchit Shonkhor,kg,2200
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Max/M Mart,kg,2270
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Mercury/Ikh Nayad,kg,2300
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Nomin,kg,2199
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Orgil,kg,2200
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Sansar,kg,2200
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Saruul,kg,2500
44349.00,"Altan Taria Packaged Flour, Top Grade",0,Tavan Erdene,kg,2100
44349.00,"Apple, Fuji",0,Bars,kg,4800
44349.00,"Apple, Fuji",0,Bayanzurkh,kg,5000
44349.00,"Apple, Fuji",0,Bumbugur,kg,8000
44349.00,"Apple, Fuji",0,Emart,kg,
44349.00,"Apple, Fuji",0,Kharkhorin,kg,5500
44349.00,"Apple, Fuji",0,Khuchit Shonkhor,kg,4800
44349.00,"Apple, Fuji",0,Max/M Mart,kg,7800
44349.00,"Apple, Fuji",0,Mercury/Ikh Nayad,kg,5000
44349.00,"Apple, Fuji",0,Nomin,kg,4699
44349.00,"Apple, Fuji",0,Orgil,kg,
44349.00,"Apple, Fuji",0,Sansar,kg,6300
44349.00,"Apple, Fuji",0,Saruul,kg,
44349.00,"Apple, Fuji",0,Tavan Erdene,kg,5000
44349.00,Atar Brand Bread,0,Bars,each,1300
44349.00,Atar Brand Bread,0,Bayanzurkh,each,1300
44349.00,Atar Brand Bread,0,Bumbugur,each,1300
44349.00,Atar Brand Bread,0,Emart,each,1310
44349.00,Atar Brand Bread,0,Kharkhorin,each,1300
44349.00,Atar Brand Bread,0,Khuchit Shonkhor,each,1300
44349.00,Atar Brand Bread,0,Max/M Mart,each,1220
44349.00,Atar Brand Bread,0,Mercury/Ikh Nayad,each,1300
44349.00,Atar Brand Bread,0,Nomin,each,1199
44349.00,Atar Brand Bread,0,Orgil,each,1200
44349.00,Atar Brand Bread,0,Sansar,each,1320
44349.00,Atar Brand Bread,0,Saruul,each,1300
44349.00,Atar Brand Bread,0,Tavan Erdene,each,1300
44349.00,Beef Boneless,0,Bars,kg,16000
44349.00,Beef Boneless,0,Bayanzurkh,kg,16000
44349.00,Beef Boneless,0,Bumbugur,kg,16800
44349.00,Beef Boneless,0,Emart,kg,19000
44349.00,Beef Boneless,0,Kharkhorin,kg,14000
44349.00,Beef Boneless,0,Khuchit Shonkhor,kg,15000
44349.00,Beef Boneless,0,Max/M Mart,kg,16000
44349.00,Beef Boneless,0,Mercury/Ikh Nayad,kg,18500
44349.00,Beef Boneless,0,Nomin,kg,15999
44349.00,Beef Boneless,0,Orgil,kg,
44349.00,Beef Boneless,0,Sansar,kg,
44349.00,Beef Boneless,0,Saruul,kg,18500
44349.00,Beef Boneless,0,Tavan Erdene,kg,17800
44349.00,Beef w/Bones,0,Bars,kg,14000
44349.00,Beef w/Bones,0,Bayanzurkh,kg,14500
44349.00,Beef w/Bones,0,Bumbugur,kg,14800
44349.00,Beef w/Bones,0,Emart,kg,16500
44349.00,Beef w/Bones,0,Kharkhorin,kg,13000
44349.00,Beef w/Bones,0,Khuchit Shonkhor,kg,14000
44349.00,Beef w/Bones,0,Max/M Mart,kg,11500
44349.00,Beef w/Bones,0,Mercury/Ikh Nayad,kg,16500
44349.00,Beef w/Bones,0,Nomin,kg,13999
44349.00,Beef w/Bones,0,Orgil,kg,
44349.00,Beef w/Bones,0,Sansar,kg,
44349.00,Beef w/Bones,0,Saruul,kg,16500
44349.00,Beef w/Bones,0,Tavan Erdene,kg,15800
44349.00,"Beet, Mongolian",0,Bars,kg,2500
44349.00,"Beet, Mongolian",0,Bayanzurkh,kg,3000
44349.00,"Beet, Mongolian",0,Bumbugur,kg,3000
44349.00,"Beet, Mongolian",0,Emart,kg,
44349.00,"Beet, Mongolian",0,Kharkhorin,kg,2500
44349.00,"Beet, Mongolian",0,Khuchit Shonkhor,kg,2200
44349.00,"Beet, Mongolian",0,Max/M Mart,kg,
44349.00,"Beet, Mongolian",0,Mercury/Ikh Nayad,kg,3200
44349.00,"Beet, Mongolian",0,Nomin,kg,
44349.00,"Beet, Mongolian",0,Orgil,kg,
44349.00,"Beet, Mongolian",0,Sansar,kg,
44349.00,"Beet, Mongolian",0,Saruul,kg,4000
44349.00,"Beet, Mongolian",0,Tavan Erdene,kg,3200
44349.00,Brown Bread,0,Bars,300 g,1200
44349.00,Brown Bread,0,Bayanzurkh,300 g,1200
44349.00,Brown Bread,0,Bumbugur,300 g,1200
44349.00,Brown Bread,0,Emart,300 g,1220
44349.00,Brown Bread,0,Kharkhorin,300 g,1200
44349.00,Brown Bread,0,Khuchit Shonkhor,300 g,1200
44349.00,Brown Bread,0,Max/M Mart,300 g,1260
44349.00,Brown Bread,0,Mercury/Ikh Nayad,300 g,1200
44349.00,Brown Bread,0,Nomin,300 g,1269
44349.00,Brown Bread,0,Orgil,300 g,1210
44349.00,Brown Bread,0,Sansar,300 g,1210
44349.00,Brown Bread,0,Saruul,300 g,1250
44349.00,Brown Bread,0,Tavan Erdene,300 g,1200
44349.00,"Butter, Suu LTD",0,Bars,kg,4400
44349.00,"Butter, Suu LTD",0,Bayanzurkh,kg,4500
44349.00,"Butter, Suu LTD",0,Bumbugur,kg,
44349.00,"Butter, Suu LTD",0,Emart,kg,
44349.00,"Butter, Suu LTD",0,Kharkhorin,kg,
44349.00,"Butter, Suu LTD",0,Khuchit Shonkhor,kg,4000
44349.00,"Butter, Suu LTD",0,Max/M Mart,kg,4180
44349.00,"Butter, Suu LTD",0,Mercury/Ikh Nayad,kg,4500
44349.00,"Butter, Suu LTD",0,Nomin,kg,4179
44349.00,"Butter, Suu LTD",0,Orgil,kg,4180
44349.00,"Butter, Suu LTD",0,Sansar,kg,
44349.00,"Butter, Suu LTD",0,Saruul,kg,
44349.00,"Butter, Suu LTD",0,Tavan Erdene,kg,
44349.00,"Cabbage, Mongolian",0,Bars,kg,3000
44349.00,"Cabbage, Mongolian",0,Bayanzurkh,kg,3000
44349.00,"Cabbage, Mongolian",0,Bumbugur,kg,2500
44349.00,"Cabbage, Mongolian",0,Emart,kg,1790
44349.00,"Cabbage, Mongolian",0,Kharkhorin,kg,2500
44349.00,"Cabbage, Mongolian",0,Khuchit Shonkhor,kg,2500
44349.00,"Cabbage, Mongolian",0,Max/M Mart,kg,
44349.00,"Cabbage, Mongolian",0,Mercury/Ikh Nayad,kg,3000
44349.00,"Cabbage, Mongolian",0,Nomin,kg,1869
44349.00,"Cabbage, Mongolian",0,Orgil,kg,2500
44349.00,"Cabbage, Mongolian",0,Sansar,kg,2990
44349.00,"Cabbage, Mongolian",0,Saruul,kg,3500
44349.00,"Cabbage, Mongolian",0,Tavan Erdene,kg,3000
44349.00,"Carrot, Mongolian",0,Bars,kg,1500
44349.00,"Carrot, Mongolian",0,Bayanzurkh,kg,2500
44349.00,"Carrot, Mongolian",0,Bumbugur,kg,1500
44349.00,"Carrot, Mongolian",0,Emart,kg,1480
44349.00,"Carrot, Mongolian",0,Kharkhorin,kg,1500
44349.00,"Carrot, Mongolian",0,Khuchit Shonkhor,kg,1500
44349.00,"Carrot, Mongolian",0,Max/M Mart,kg,1600
44349.00,"Carrot, Mongolian",0,Mercury/Ikh Nayad,kg,2300
44349.00,"Carrot, Mongolian",0,Nomin,kg,1499
44349.00,"Carrot, Mongolian",0,Orgil,kg,1500
44349.00,"Carrot, Mongolian",0,Sansar,kg,1300
44349.00,"Carrot, Mongolian",0,Saruul,kg,2500
44349.00,"Carrot, Mongolian",0,Tavan Erdene,kg,1800
44349.00,"Egg, Russian",0,Bars,each,400
44349.00,"Egg, Russian",0,Bayanzurkh,each,480
44349.00,"Egg, Russian",0,Bumbugur,each,480
44349.00,"Egg, Russian",0,Emart,each,470
44349.00,"Egg, Russian",0,Kharkhorin,each,480
44349.00,"Egg, Russian",0,Khuchit Shonkhor,each,400
44349.00,"Egg, Russian",0,Max/M Mart,each,500
44349.00,"Egg, Russian",0,Mercury/Ikh Nayad,each,480
44349.00,"Egg, Russian",0,Nomin,each,479
44349.00,"Egg, Russian",0,Orgil,each,450
44349.00,"Egg, Russian",0,Sansar,each,500
44349.00,"Egg, Russian",0,Saruul,each,450
44349.00,"Egg, Russian",0,Tavan Erdene,each,460
44349.00,Goat Meat w/Bones,0,Bars,kg,
44349.00,Goat Meat w/Bones,0,Bayanzurkh,kg,
44349.00,Goat Meat w/Bones,0,Bumbugur,kg,
44349.00,Goat Meat w/Bones,0,Emart,kg,
44349.00,Goat Meat w/Bones,0,Kharkhorin,kg,10500
44349.00,Goat Meat w/Bones,0,Khuchit Shonkhor,kg,9800
44349.00,Goat Meat w/Bones,0,Max/M Mart,kg,
44349.00,Goat Meat w/Bones,0,Mercury/Ikh Nayad,kg,
44349.00,Goat Meat w/Bones,0,Nomin,kg,
44349.00,Goat Meat w/Bones,0,Orgil,kg,
44349.00,Goat Meat w/Bones,0,Sansar,kg,
44349.00,Goat Meat w/Bones,0,Saruul,kg,
44349.00,Goat Meat w/Bones,0,Tavan Erdene,kg,
44349.00,"Gree Tea, Georgia",0,Bars,kg,1600
44349.00,"Gree Tea, Georgia",0,Bayanzurkh,kg,1600
44349.00,"Gree Tea, Georgia",0,Bumbugur,kg,1600
44349.00,"Gree Tea, Georgia",0,Emart,kg,1450
44349.00,"Gree Tea, Georgia",0,Kharkhorin,kg,1500
44349.00,"Gree Tea, Georgia",0,Khuchit Shonkhor,kg,1600
44349.00,"Gree Tea, Georgia",0,Max/M Mart,kg,1630
44349.00,"Gree Tea, Georgia",0,Mercury/Ikh Nayad,kg,
44349.00,"Gree Tea, Georgia",0,Nomin,kg,1469
44349.00,"Gree Tea, Georgia",0,Orgil,kg,1530
44349.00,"Gree Tea, Georgia",0,Sansar,kg,1660
44349.00,"Gree Tea, Georgia",0,Saruul,kg,
44349.00,"Gree Tea, Georgia",0,Tavan Erdene,kg,1600
44349.00,Horse Meat w/Bones,0,Bars,kg,
44349.00,Horse Meat w/Bones,0,Bayanzurkh,kg,13800
44349.00,Horse Meat w/Bones,0,Bumbugur,kg,14000
44349.00,Horse Meat w/Bones,0,Emart,kg,
44349.00,Horse Meat w/Bones,0,Kharkhorin,kg,14000
44349.00,Horse Meat w/Bones,0,Khuchit Shonkhor,kg,13000
44349.00,Horse Meat w/Bones,0,Max/M Mart,kg,
44349.00,Horse Meat w/Bones,0,Mercury/Ikh Nayad,kg,
44349.00,Horse Meat w/Bones,0,Nomin,kg,
44349.00,Horse Meat w/Bones,0,Orgil,kg,
44349.00,Horse Meat w/Bones,0,Sansar,kg,
44349.00,Horse Meat w/Bones,0,Saruul,kg,
44349.00,Horse Meat w/Bones,0,Tavan Erdene,kg,
44349.00,"Milk, Bulk",0,Bars,liter,
44349.00,"Milk, Bulk",0,Bayanzurkh,liter,
44349.00,"Milk, Bulk",0,Bumbugur,liter,
44349.00,"Milk, Bulk",0,Emart,liter,
44349.00,"Milk, Bulk",0,Kharkhorin,liter,2500
44349.00,"Milk, Bulk",0,Khuchit Shonkhor,liter,
44349.00,"Milk, Bulk",0,Max/M Mart,liter,
44349.00,"Milk, Bulk",0,Mercury/Ikh Nayad,liter,
44349.00,"Milk, Bulk",0,Nomin,liter,
44349.00,"Milk, Bulk",0,Orgil,liter,
44349.00,"Milk, Bulk",0,Sansar,liter,
44349.00,"Milk, Bulk",0,Saruul,liter,
44349.00,"Milk, Bulk",0,Tavan Erdene,liter,2200
44349.00,Mutton Boneless,0,Bars,kg,
44349.00,Mutton Boneless,0,Bayanzurkh,kg,12800
44349.00,Mutton Boneless,0,Bumbugur,kg,12500
44349.00,Mutton Boneless,0,Emart,kg,
44349.00,Mutton Boneless,0,Kharkhorin,kg,12500
44349.00,Mutton Boneless,0,Khuchit Shonkhor,kg,12500
44349.00,Mutton Boneless,0,Max/M Mart,kg,
44349.00,Mutton Boneless,0,Mercury/Ikh Nayad,kg,14000
44349.00,Mutton Boneless,0,Nomin,kg,
44349.00,Mutton Boneless,0,Orgil,kg,
44349.00,Mutton Boneless,0,Sansar,kg,
44349.00,Mutton Boneless,0,Saruul,kg,
44349.00,Mutton Boneless,0,Tavan Erdene,kg,
44349.00,Mutton w/Bones,0,Bars,kg,13500
44349.00,Mutton w/Bones,0,Bayanzurkh,kg,12500
44349.00,Mutton w/Bones,0,Bumbugur,kg,11500
44349.00,Mutton w/Bones,0,Emart,kg,14500
44349.00,Mutton w/Bones,0,Kharkhorin,kg,11000
44349.00,Mutton w/Bones,0,Khuchit Shonkhor,kg,12000
44349.00,Mutton w/Bones,0,Max/M Mart,kg,10900
44349.00,Mutton w/Bones,0,Mercury/Ikh Nayad,kg,14000
44349.00,Mutton w/Bones,0,Nomin,kg,11499
44349.00,Mutton w/Bones,0,Orgil,kg,
44349.00,Mutton w/Bones,0,Sansar,kg,
44349.00,Mutton w/Bones,0,Saruul,kg,14500
44349.00,Mutton w/Bones,0,Tavan Erdene,kg,13800
44349.00,"Onion, China",0,Bars,kg,2500
44349.00,"Onion, China",0,Bayanzurkh,kg,2000
44349.00,"Onion, China",0,Bumbugur,kg,2000
44349.00,"Onion, China",0,Emart,kg,
44349.00,"Onion, China",0,Kharkhorin,kg,1800
44349.00,"Onion, China",0,Khuchit Shonkhor,kg,2000
44349.00,"Onion, China",0,Max/M Mart,kg,2500
44349.00,"Onion, China",0,Mercury/Ikh Nayad,kg,2000
44349.00,"Onion, China",0,Nomin,kg,
44349.00,"Onion, China",0,Orgil,kg,
44349.00,"Onion, China",0,Sansar,kg,1810
44349.00,"Onion, China",0,Saruul,kg,2500
44349.00,"Onion, China",0,Tavan Erdene,kg,2300
44349.00,"Potato, Mongolian",0,Bars,kg,900
44349.00,"Potato, Mongolian",0,Bayanzurkh,kg,1000
44349.00,"Potato, Mongolian",0,Bumbugur,kg,900
44349.00,"Potato, Mongolian",0,Emart,kg,890
44349.00,"Potato, Mongolian",0,Kharkhorin,kg,800
44349.00,"Potato, Mongolian",0,Khuchit Shonkhor,kg,800
44349.00,"Potato, Mongolian",0,Max/M Mart,kg,1090
44349.00,"Potato, Mongolian",0,Mercury/Ikh Nayad,kg,1000
44349.00,"Potato, Mongolian",0,Nomin,kg,899
44349.00,"Potato, Mongolian",0,Orgil,kg,1000
44349.00,"Potato, Mongolian",0,Sansar,kg,1000
44349.00,"Potato, Mongolian",0,Saruul,kg,1000
44349.00,"Potato, Mongolian",0,Tavan Erdene,kg,1300
44349.00,"Round Bread, Czech Style",0,Bars,each,1600
44349.00,"Round Bread, Czech Style",0,Bayanzurkh,each,1800
44349.00,"Round Bread, Czech Style",0,Bumbugur,each,1600
44349.00,"Round Bread, Czech Style",0,Emart,each,1750
44349.00,"Round Bread, Czech Style",0,Kharkhorin,each,1600
44349.00,"Round Bread, Czech Style",0,Khuchit Shonkhor,each,1600
44349.00,"Round Bread, Czech Style",0,Max/M Mart,each,1720
44349.00,"Round Bread, Czech Style",0,Mercury/Ikh Nayad,each,
44349.00,"Round Bread, Czech Style",0,Nomin,each,1719
44349.00,"Round Bread, Czech Style",0,Orgil,each,1760
